Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months
LN20401,CUST10401,Personal Loan,188648,7860.33,2023-11-26,24
LN20402,CUST10402,Credit Card,117715,9809.58,2023-01-08,12
LN20403,CUST10403,Credit Card,78408,6534.0,2023-02-26,12
LN20404,CUST10404,Personal Loan,245169,20430.75,2023-07-29,12
LN20405,CUST10405,Credit Card,74571,6214.25,2024-09-03,12
LN20406,CUST10406,Credit Card,59857,4988.08,2023-07-18,12
LN20407,CUST10407,Consumer Durable,190870,15905.83,2023-05-02,12
LN20408,CUST10408,Consumer Durable,94012,5222.89,2023-11-25,18
LN20409,CUST10409,Credit Card,66326,5527.17,2024-05-16,12
LN20410,CUST10410,Consumer Durable,29967,2497.25,2023-10-16,12
LN20411,CUST10411,Credit Card,27673,2306.08,2023-12-19,12
LN20412,CUST10412,Consumer Durable,177599,9866.61,2024-02-14,18
LN20413,CUST10413,Consumer Durable,101583,5643.5,2024-03-31,18
LN20414,CUST10414,Personal Loan,494854,41237.83,2024-04-19,12
LN20415,CUST10415,Consumer Durable,162902,9050.11,2024-01-07,18
LN20416,CUST10416,Personal Loan,204905,4268.85,2024-03-09,48
LN20417,CUST10417,Personal Loan,102801,4283.38,2023-07-02,24
LN20418,CUST10418,Consumer Durable,116476,9706.33,2023-12-15,12
LN20419,CUST10419,Personal Loan,276608,23050.67,2024-02-26,12
LN20420,CUST10420,Credit Card,25311,2109.25,2023-04-01,12
LN20421,CUST10421,Consumer Durable,172549,9586.06,2023-07-17,18
LN20422,CUST10422,Personal Loan,415182,8649.62,2023-08-30,48
LN20423,CUST10423,Credit Card,14108,1175.67,2023-07-14,12
LN20424,CUST10424,Personal Loan,195133,8130.54,2023-03-08,24
LN20425,CUST10425,Personal Loan,122694,5112.25,2024-01-27,24
LN20426,CUST10426,Consumer Durable,181789,10099.39,2024-09-05,18
LN20427,CUST10427,Personal Loan,328929,13705.38,2024-10-06,24
LN20428,CUST10428,Credit Card,137441,11453.42,2023-12-29,12
LN20429,CUST10429,Credit Card,13561,1130.08,2024-10-30,12
LN20430,CUST10430,Credit Card,11743,978.58,2023-07-17,12
LN20431,CUST10431,Consumer Durable,53175,8862.5,2024-08-03,6
LN20432,CUST10432,Consumer Durable,38465,3205.42,2023-06-13,12
LN20433,CUST10433,Personal Loan,223987,6221.86,2024-01-21,36
LN20434,CUST10434,Credit Card,109573,9131.08,2023-02-07,12
LN20435,CUST10435,Consumer Durable,168575,28095.83,2023-08-30,6
LN20436,CUST10436,Consumer Durable,96964,8080.33,2023-07-16,12
LN20437,CUST10437,Personal Loan,333513,13896.38,2023-07-04,24
LN20438,CUST10438,Consumer Durable,115057,9588.08,2023-09-28,12
LN20439,CUST10439,Consumer Durable,187055,31175.83,2023-09-25,6
LN20440,CUST10440,Personal Loan,340008,14167.0,2024-08-04,24
LN20441,CUST10441,Consumer Durable,84137,7011.42,2024-03-16,12
LN20442,CUST10442,Consumer Durable,102954,5719.67,2023-01-25,18
LN20443,CUST10443,Consumer Durable,89715,14952.5,2024-07-06,6
LN20444,CUST10444,Credit Card,68908,5742.33,2024-01-29,12
LN20445,CUST10445,Consumer Durable,27193,2266.08,2023-11-06,12
LN20446,CUST10446,Personal Loan,338195,28182.92,2024-09-02,12
LN20447,CUST10447,Personal Loan,476430,19851.25,2024-03-25,24
LN20448,CUST10448,Credit Card,64682,5390.17,2024-01-05,12
LN20449,CUST10449,Personal Loan,335677,13986.54,2023-10-27,24
LN20450,CUST10450,Personal Loan,54497,2270.71,2023-01-26,24
LN20451,CUST10451,Consumer Durable,80080,13346.67,2023-03-04,6
LN20452,CUST10452,Credit Card,22987,1915.58,2024-09-09,12
LN20453,CUST10453,Consumer Durable,171209,9511.61,2023-12-17,18
LN20454,CUST10454,Credit Card,45166,3763.83,2023-12-08,12
LN20455,CUST10455,Consumer Durable,178120,14843.33,2023-09-29,12
LN20456,CUST10456,Credit Card,98302,8191.83,2023-11-29,12
LN20457,CUST10457,Personal Loan,98522,8210.17,2024-01-14,12
LN20458,CUST10458,Credit Card,31538,2628.17,2024-05-27,12
LN20459,CUST10459,Consumer Durable,108431,18071.83,2023-11-13,6
LN20460,CUST10460,Credit Card,86317,7193.08,2024-07-29,12
LN20461,CUST10461,Credit Card,16545,1378.75,2023-01-27,12
LN20462,CUST10462,Credit Card,43258,3604.83,2024-05-02,12
LN20463,CUST10463,Consumer Durable,87091,4838.39,2023-12-25,18
LN20464,CUST10464,Consumer Durable,34348,2862.33,2024-08-16,12
LN20465,CUST10465,Credit Card,12746,1062.17,2024-10-22,12
LN20466,CUST10466,Consumer Durable,95796,15966.0,2023-03-16,6
LN20467,CUST10467,Personal Loan,444963,12360.08,2023-10-12,36
LN20468,CUST10468,Consumer Durable,29266,1625.89,2024-05-02,18
LN20469,CUST10469,Credit Card,17818,1484.83,2023-12-06,12
LN20470,CUST10470,Personal Loan,128677,3574.36,2024-03-27,36
LN20471,CUST10471,Personal Loan,237765,19813.75,2023-09-03,12
LN20472,CUST10472,Personal Loan,450845,37570.42,2023-01-17,12
LN20473,CUST10473,Consumer Durable,70212,3900.67,2024-04-22,18
LN20474,CUST10474,Credit Card,56267,4688.92,2024-08-11,12
LN20475,CUST10475,Consumer Durable,91040,7586.67,2023-12-07,12
LN20476,CUST10476,Consumer Durable,53862,4488.5,2023-11-28,12
LN20477,CUST10477,Personal Loan,126586,2637.21,2023-06-11,48
LN20478,CUST10478,Personal Loan,437735,9119.48,2023-03-08,48
LN20479,CUST10479,Personal Loan,292990,8138.61,2023-05-02,36
LN20480,CUST10480,Consumer Durable,167703,9316.83,2024-11-27,18
LN20481,CUST10481,Personal Loan,276183,7671.75,2024-06-01,36
LN20482,CUST10482,Consumer Durable,90144,15024.0,2024-03-09,6
LN20483,CUST10483,Personal Loan,215891,4497.73,2024-05-06,48
LN20484,CUST10484,Consumer Durable,112981,9415.08,2023-03-18,12
LN20485,CUST10485,Credit Card,30843,2570.25,2023-02-14,12
LN20486,CUST10486,Consumer Durable,18415,3069.17,2023-02-07,6
LN20487,CUST10487,Personal Loan,123281,3424.47,2024-07-22,36
LN20488,CUST10488,Credit Card,72971,6080.92,2023-01-25,12
LN20489,CUST10489,Credit Card,82368,6864.0,2024-07-02,12
LN20490,CUST10490,Personal Loan,300026,6250.54,2024-01-28,48
LN20491,CUST10491,Consumer Durable,44763,7460.5,2023-09-04,6
LN20492,CUST10492,Personal Loan,495602,13766.72,2024-05-04,36
LN20493,CUST10493,Personal Loan,286558,11939.92,2023-11-23,24
LN20494,CUST10494,Credit Card,95051,7920.92,2024-07-02,12
LN20495,CUST10495,Credit Card,18721,1560.08,2024-06-14,12
LN20496,CUST10496,Consumer Durable,159844,26640.67,2023-05-29,6
LN20497,CUST10497,Personal Loan,225857,18821.42,2024-02-21,12
LN20498,CUST10498,Credit Card,23269,1939.08,2024-08-27,12
LN20499,CUST10499,Personal Loan,237394,4945.71,2024-03-30,48
LN20500,CUST10500,Personal Loan,209772,4370.25,2023-11-23,48
LN20501,CUST10501,Consumer Durable,172240,28706.67,2024-02-12,6
LN20502,CUST10502,Personal Loan,434498,9052.04,2023-06-16,48
LN20503,CUST10503,Personal Loan,386776,8057.83,2023-03-23,48
LN20504,CUST10504,Consumer Durable,73366,12227.67,2023-11-19,6
LN20505,CUST10505,Personal Loan,325718,27143.17,2024-08-06,12
LN20506,CUST10506,Consumer Durable,137924,11493.67,2024-08-26,12
LN20507,CUST10507,Personal Loan,280344,7787.33,2024-09-07,36
LN20508,CUST10508,Credit Card,12268,1022.33,2024-01-31,12
LN20509,CUST10509,Credit Card,56014,4667.83,2024-03-26,12
LN20510,CUST10510,Consumer Durable,129105,21517.5,2023-06-07,6
LN20511,CUST10511,Credit Card,54212,4517.67,2023-05-31,12
LN20512,CUST10512,Consumer Durable,17492,2915.33,2024-09-08,6
LN20513,CUST10513,Personal Loan,98397,8199.75,2023-04-13,12
LN20514,CUST10514,Consumer Durable,113850,18975.0,2023-11-13,6
LN20515,CUST10515,Consumer Durable,37522,6253.67,2024-04-28,6
LN20516,CUST10516,Credit Card,77731,6477.58,2023-11-19,12
LN20517,CUST10517,Consumer Durable,58435,4869.58,2024-02-14,12
LN20518,CUST10518,Consumer Durable,67940,11323.33,2024-09-17,6
LN20519,CUST10519,Credit Card,107365,8947.08,2023-02-10,12
LN20520,CUST10520,Personal Loan,207795,17316.25,2023-04-20,12
LN20521,CUST10521,Personal Loan,277907,7719.64,2023-12-26,36
LN20522,CUST10522,Consumer Durable,40144,3345.33,2024-10-08,12
LN20523,CUST10523,Consumer Durable,177358,14779.83,2024-06-16,12
LN20524,CUST10524,Personal Loan,117084,3252.33,2023-05-06,36
LN20525,CUST10525,Credit Card,15098,1258.17,2024-03-09,12
LN20526,CUST10526,Personal Loan,460117,19171.54,2023-07-28,24
LN20527,CUST10527,Consumer Durable,36688,3057.33,2023-06-05,12
LN20528,CUST10528,Credit Card,33383,2781.92,2023-08-30,12
LN20529,CUST10529,Personal Loan,175234,3650.71,2024-03-30,48
LN20530,CUST10530,Personal Loan,460189,38349.08,2023-06-15,12
LN20531,CUST10531,Credit Card,101254,8437.83,2023-01-25,12
LN20532,CUST10532,Personal Loan,287173,7977.03,2023-10-29,36
LN20533,CUST10533,Personal Loan,268979,11207.46,2023-04-21,24
LN20534,CUST10534,Personal Loan,466021,19417.54,2023-12-02,24
LN20535,CUST10535,Credit Card,97367,8113.92,2023-04-09,12
LN20536,CUST10536,Personal Loan,351219,7317.06,2023-06-24,48
LN20537,CUST10537,Credit Card,66252,5521.0,2023-04-12,12
LN20538,CUST10538,Credit Card,55144,4595.33,2024-03-29,12
LN20539,CUST10539,Personal Loan,57543,1198.81,2024-01-11,48
LN20540,CUST10540,Consumer Durable,107070,17845.0,2024-09-30,6
LN20541,CUST10541,Credit Card,139808,11650.67,2023-08-03,12
LN20542,CUST10542,Consumer Durable,122235,20372.5,2024-03-10,6
LN20543,CUST10543,Personal Loan,420137,35011.42,2023-06-12,12
LN20544,CUST10544,Credit Card,34698,2891.5,2023-07-24,12
LN20545,CUST10545,Consumer Durable,119477,9956.42,2024-11-02,12
LN20546,CUST10546,Consumer Durable,53250,4437.5,2023-07-05,12
LN20547,CUST10547,Consumer Durable,158162,26360.33,2023-04-25,6
LN20548,CUST10548,Consumer Durable,160187,13348.92,2023-02-02,12
LN20549,CUST10549,Consumer Durable,90023,7501.92,2023-02-28,12
LN20550,CUST10550,Consumer Durable,66249,5520.75,2023-10-27,12
LN20551,CUST10551,Personal Loan,169645,4712.36,2024-05-04,36
LN20552,CUST10552,Credit Card,67355,5612.92,2023-07-18,12
LN20553,CUST10553,Consumer Durable,93996,7833.0,2023-12-26,12
LN20554,CUST10554,Consumer Durable,171461,9525.61,2023-11-02,18
LN20555,CUST10555,Consumer Durable,171444,28574.0,2023-08-01,6
LN20556,CUST10556,Personal Loan,85165,1774.27,2024-09-09,48
LN20557,CUST10557,Credit Card,106047,8837.25,2023-01-26,12
LN20558,CUST10558,Personal Loan,342993,14291.38,2024-11-07,24
LN20559,CUST10559,Personal Loan,216180,9007.5,2024-05-23,24
LN20560,CUST10560,Personal Loan,54622,4551.83,2024-07-08,12
LN20561,CUST10561,Credit Card,131526,10960.5,2024-02-18,12
LN20562,CUST10562,Consumer Durable,95922,15987.0,2024-02-28,6
LN20563,CUST10563,Consumer Durable,87436,4857.56,2024-11-17,18
LN20564,CUST10564,Consumer Durable,150660,8370.0,2023-07-09,18
LN20565,CUST10565,Credit Card,100974,8414.5,2023-05-04,12
LN20566,CUST10566,Consumer Durable,43009,2389.39,2023-03-21,18
LN20567,CUST10567,Personal Loan,261625,21802.08,2023-04-27,12
LN20568,CUST10568,Personal Loan,406050,11279.17,2024-08-09,36
LN20569,CUST10569,Personal Loan,74644,1555.08,2024-06-05,48
LN20570,CUST10570,Personal Loan,415290,34607.5,2023-04-22,12
LN20571,CUST10571,Credit Card,55839,4653.25,2024-09-01,12
LN20572,CUST10572,Consumer Durable,151018,12584.83,2024-04-11,12
LN20573,CUST10573,Credit Card,82173,6847.75,2023-11-07,12
LN20574,CUST10574,Consumer Durable,70990,11831.67,2024-04-18,6
LN20575,CUST10575,Credit Card,104153,8679.42,2024-06-27,12
LN20576,CUST10576,Consumer Durable,96344,5352.44,2024-05-29,18
LN20577,CUST10577,Credit Card,59123,4926.92,2023-08-12,12
LN20578,CUST10578,Personal Loan,175413,3654.44,2023-01-19,48
LN20579,CUST10579,Credit Card,57761,4813.42,2024-01-17,12
LN20580,CUST10580,Personal Loan,442516,12292.11,2024-07-04,36
LN20581,CUST10581,Credit Card,19461,1621.75,2024-09-07,12
LN20582,CUST10582,Credit Card,146551,12212.58,2024-03-28,12
LN20583,CUST10583,Personal Loan,405313,16888.04,2023-08-08,24
LN20584,CUST10584,Credit Card,142753,11896.08,2024-08-03,12
LN20585,CUST10585,Personal Loan,201607,16800.58,2024-09-26,12
LN20586,CUST10586,Personal Loan,429676,8951.58,2023-12-20,48
LN20587,CUST10587,Personal Loan,89313,3721.38,2023-01-26,24
LN20588,CUST10588,Credit Card,104491,8707.58,2023-08-10,12
LN20589,CUST10589,Personal Loan,229761,4786.69,2024-10-18,48
LN20590,CUST10590,Personal Loan,149712,6238.0,2024-08-17,24
LN20591,CUST10591,Consumer Durable,19562,3260.33,2023-10-02,6
LN20592,CUST10592,Credit Card,77191,6432.58,2023-12-11,12
LN20593,CUST10593,Credit Card,134938,11244.83,2024-07-19,12
LN20594,CUST10594,Consumer Durable,144731,12060.92,2023-10-27,12
LN20595,CUST10595,Credit Card,88137,7344.75,2023-01-12,12
LN20596,CUST10596,Personal Loan,394787,32898.92,2023-09-08,12
LN20597,CUST10597,Credit Card,55963,4663.58,2024-03-24,12
LN20598,CUST10598,Credit Card,109378,9114.83,2023-08-11,12
LN20599,CUST10599,Consumer Durable,132933,11077.75,2024-09-20,12
LN20600,CUST10600,Consumer Durable,155816,12984.67,2023-09-08,12
LN20601,CUST10601,Personal Loan,409710,34142.5,2024-03-01,12
LN20602,CUST10602,Consumer Durable,166399,13866.58,2024-04-05,12
LN20603,CUST10603,Consumer Durable,25654,1425.22,2024-12-01,18
LN20604,CUST10604,Credit Card,12932,1077.67,2023-11-20,12
LN20605,CUST10605,Consumer Durable,185272,15439.33,2024-04-18,12
LN20606,CUST10606,Personal Loan,289164,8032.33,2024-11-14,36
LN20607,CUST10607,Consumer Durable,102204,5678.0,2023-04-29,18
LN20608,CUST10608,Personal Loan,67058,2794.08,2023-04-02,24
LN20609,CUST10609,Personal Loan,355791,29649.25,2023-10-12,12
LN20610,CUST10610,Consumer Durable,33813,2817.75,2024-10-23,12
LN20611,CUST10611,Consumer Durable,146046,12170.5,2024-10-03,12
LN20612,CUST10612,Consumer Durable,131128,10927.33,2024-08-22,12
LN20613,CUST10613,Personal Loan,128197,5341.54,2023-02-12,24
LN20614,CUST10614,Personal Loan,386239,10728.86,2023-09-22,36
LN20615,CUST10615,Personal Loan,250218,5212.88,2023-10-04,48
LN20616,CUST10616,Credit Card,131372,10947.67,2023-09-24,12
LN20617,CUST10617,Consumer Durable,114886,9573.83,2024-04-29,12
LN20618,CUST10618,Personal Loan,488784,40732.0,2023-11-26,12
LN20619,CUST10619,Credit Card,83423,6951.92,2024-06-06,12
LN20620,CUST10620,Credit Card,45184,3765.33,2024-06-27,12
LN20621,CUST10621,Consumer Durable,61305,5108.75,2024-11-13,12
LN20622,CUST10622,Credit Card,136516,11376.33,2023-08-20,12
LN20623,CUST10623,Consumer Durable,133236,11103.0,2024-02-22,12
LN20624,CUST10624,Credit Card,81509,6792.42,2024-05-22,12
LN20625,CUST10625,Consumer Durable,102030,17005.0,2024-05-28,6
LN20626,CUST10626,Consumer Durable,50247,4187.25,2024-01-22,12
LN20627,CUST10627,Personal Loan,107615,2241.98,2023-12-08,48
LN20628,CUST10628,Consumer Durable,138588,23098.0,2023-02-22,6
LN20629,CUST10629,Consumer Durable,155741,25956.83,2023-04-10,6
LN20630,CUST10630,Personal Loan,337480,14061.67,2023-07-06,24
LN20631,CUST10631,Credit Card,54867,4572.25,2023-07-10,12
LN20632,CUST10632,Personal Loan,86765,1807.6,2023-12-09,48
LN20633,CUST10633,Credit Card,39515,3292.92,2023-08-20,12
LN20634,CUST10634,Credit Card,54868,4572.33,2024-05-22,12
LN20635,CUST10635,Credit Card,126035,10502.92,2024-11-07,12
LN20636,CUST10636,Credit Card,88283,7356.92,2023-04-04,12
LN20637,CUST10637,Credit Card,12107,1008.92,2024-05-06,12
LN20638,CUST10638,Personal Loan,364217,7587.85,2023-08-10,48
LN20639,CUST10639,Consumer Durable,133242,11103.5,2023-10-13,12
LN20640,CUST10640,Personal Loan,306387,12766.12,2024-11-21,24
LN20641,CUST10641,Consumer Durable,170469,28411.5,2024-02-06,6
LN20642,CUST10642,Credit Card,131388,10949.0,2023-03-07,12
LN20643,CUST10643,Personal Loan,384354,10676.5,2023-02-12,36
LN20644,CUST10644,Consumer Durable,111600,18600.0,2023-05-28,6
LN20645,CUST10645,Credit Card,83131,6927.58,2024-12-01,12
LN20646,CUST10646,Personal Loan,473702,9868.79,2023-07-11,48
LN20647,CUST10647,Personal Loan,329764,6870.08,2024-08-08,48
LN20648,CUST10648,Credit Card,147362,12280.17,2024-02-23,12
LN20649,CUST10649,Personal Loan,230883,9620.12,2023-01-30,24
LN20650,CUST10650,Credit Card,90980,7581.67,2023-06-22,12
LN20651,CUST10651,Personal Loan,462754,19281.42,2023-05-01,24
LN20652,CUST10652,Consumer Durable,28535,1585.28,2023-04-23,18
LN20653,CUST10653,Consumer Durable,45357,3779.75,2024-03-10,12
LN20654,CUST10654,Consumer Durable,22639,1257.72,2024-03-20,18
LN20655,CUST10655,Consumer Durable,96340,5352.22,2024-06-17,18
LN20656,CUST10656,Credit Card,12789,1065.75,2023-09-05,12
LN20657,CUST10657,Consumer Durable,191230,31871.67,2023-06-04,6
LN20658,CUST10658,Personal Loan,151711,4214.19,2024-08-08,36
LN20659,CUST10659,Credit Card,53994,4499.5,2024-04-06,12
LN20660,CUST10660,Consumer Durable,18357,1019.83,2023-09-13,18
LN20661,CUST10661,Credit Card,137592,11466.0,2023-02-12,12
LN20662,CUST10662,Consumer Durable,17295,1441.25,2023-07-07,12
LN20663,CUST10663,Consumer Durable,156578,13048.17,2023-02-17,12
LN20664,CUST10664,Personal Loan,68031,2834.62,2023-09-23,24
LN20665,CUST10665,Consumer Durable,80494,6707.83,2023-07-07,12
LN20666,CUST10666,Personal Loan,434474,18103.08,2023-02-14,24
LN20667,CUST10667,Credit Card,110624,9218.67,2024-05-27,12
LN20668,CUST10668,Consumer Durable,51864,8644.0,2024-10-12,6
LN20669,CUST10669,Consumer Durable,47473,7912.17,2023-07-06,6
LN20670,CUST10670,Personal Loan,84411,7034.25,2023-08-29,12
LN20671,CUST10671,Consumer Durable,157852,26308.67,2024-05-27,6
LN20672,CUST10672,Consumer Durable,116532,6474.0,2023-03-10,18
LN20673,CUST10673,Consumer Durable,66553,5546.08,2023-10-18,12
LN20674,CUST10674,Consumer Durable,46842,7807.0,2023-07-17,6
LN20675,CUST10675,Consumer Durable,114804,9567.0,2023-02-18,12
LN20676,CUST10676,Consumer Durable,49029,8171.5,2023-03-03,6
LN20677,CUST10677,Consumer Durable,56082,4673.5,2024-05-11,12
LN20678,CUST10678,Consumer Durable,37985,6330.83,2023-02-18,6
LN20679,CUST10679,Consumer Durable,57654,4804.5,2023-06-28,12
LN20680,CUST10680,Consumer Durable,76569,12761.5,2023-05-10,6
LN20681,CUST10681,Credit Card,139340,11611.67,2023-11-30,12
LN20682,CUST10682,Consumer Durable,77221,6435.08,2023-05-22,12
LN20683,CUST10683,Credit Card,148929,12410.75,2024-12-01,12
LN20684,CUST10684,Credit Card,141454,11787.83,2023-10-01,12
LN20685,CUST10685,Consumer Durable,110626,9218.83,2023-05-07,12
LN20686,CUST10686,Personal Loan,343187,7149.73,2023-10-30,48
LN20687,CUST10687,Consumer Durable,174111,29018.5,2024-04-27,6
LN20688,CUST10688,Credit Card,21362,1780.17,2024-03-22,12
LN20689,CUST10689,Credit Card,59867,4988.92,2023-11-21,12
LN20690,CUST10690,Credit Card,77835,6486.25,2023-06-27,12
LN20691,CUST10691,Personal Loan,451466,37622.17,2023-04-27,12
LN20692,CUST10692,Credit Card,63710,5309.17,2024-07-12,12
LN20693,CUST10693,Consumer Durable,174285,29047.5,2023-04-04,6
LN20694,CUST10694,Credit Card,118671,9889.25,2023-05-08,12
LN20695,CUST10695,Personal Loan,355772,29647.67,2024-08-12,12
LN20696,CUST10696,Consumer Durable,68197,3788.72,2023-04-30,18
LN20697,CUST10697,Personal Loan,204384,8516.0,2024-11-04,24
LN20698,CUST10698,Personal Loan,111789,3105.25,2023-08-06,36
LN20699,CUST10699,Personal Loan,275233,22936.08,2023-01-03,12
LN20700,CUST10700,Consumer Durable,85249,4736.06,2023-07-25,18
LN20701,CUST10701,Personal Loan,178179,14848.25,2024-11-15,12
LN20702,CUST10702,Personal Loan,76919,6409.92,2023-11-05,12
LN20703,CUST10703,Consumer Durable,137264,22877.33,2023-12-26,6
LN20704,CUST10704,Credit Card,84006,7000.5,2024-01-28,12
LN20705,CUST10705,Personal Loan,246521,5135.85,2024-11-11,48
LN20706,CUST10706,Credit Card,14382,1198.5,2023-05-04,12
LN20707,CUST10707,Consumer Durable,97616,16269.33,2024-05-18,6
LN20708,CUST10708,Consumer Durable,47648,3970.67,2023-08-06,12
LN20709,CUST10709,Credit Card,114391,9532.58,2023-06-03,12
LN20710,CUST10710,Consumer Durable,57850,4820.83,2023-03-10,12
LN20711,CUST10711,Credit Card,81779,6814.92,2023-01-20,12
LN20712,CUST10712,Consumer Durable,78088,6507.33,2024-03-19,12
LN20713,CUST10713,Personal Loan,72561,6046.75,2023-10-18,12
LN20714,CUST10714,Consumer Durable,182861,15238.42,2023-04-15,12
LN20715,CUST10715,Credit Card,78845,6570.42,2024-09-18,12
LN20716,CUST10716,Consumer Durable,190060,15838.33,2024-03-01,12
LN20717,CUST10717,Credit Card,79747,6645.58,2024-03-17,12
LN20718,CUST10718,Consumer Durable,87402,7283.5,2024-10-30,12
LN20719,CUST10719,Consumer Durable,176762,29460.33,2024-02-19,6
LN20720,CUST10720,Personal Loan,245785,20482.08,2023-10-26,12
LN20721,CUST10721,Credit Card,66893,5574.42,2023-01-29,12
LN20722,CUST10722,Consumer Durable,34758,1931.0,2023-10-17,18
LN20723,CUST10723,Consumer Durable,155110,8617.22,2023-06-13,18
LN20724,CUST10724,Credit Card,49268,4105.67,2023-03-09,12
LN20725,CUST10725,Personal Loan,437270,36439.17,2024-05-19,12
LN20726,CUST10726,Personal Loan,119947,4997.79,2024-03-02,24
LN20727,CUST10727,Personal Loan,431861,11996.14,2024-02-02,36
