Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months,City,Region,Income_Band,Credit_Score,Customer_Segment,Agent_ID,Report_Month,Outstanding_Amount,Days_Past_Due,Missed_EMIs,Contact_Response,Recovery_Status,Amount_Recovered,Priority_Score,Risk_Level
LN20115,CUST10115,Consumer Durable,159810,8878.33,2024-02-27,18,Pune,West,Medium,679,Mass,AGT121,3/1/2026,7212.96,15,1,Promise To Pay,Partial,2163.89,,Low Risk
LN20116,CUST10116,Consumer Durable,62813,5234.42,2024-07-22,12,Pune,West,Medium,791,Premium,AGT117,3/1/2026,6443.24,0,0,Responsive,Paid,6443.24,11.44324,Medium Risk
LN20117,CUST10117,Credit Card,56449,4704.08,2024-08-23,12,Delhi NCR,North,Medium,678,Affluent,AGT147,3/1/2026,5946.93,0,0,Responsive,Paid,5946.93,10.94693,Medium Risk
LN20118,CUST10118,Personal Loan,483792,13438.67,2024-07-06,36,Pune,West,Medium,653,Mass,AGT159,3/1/2026,14290.66,0,0,No Answer,Paid,14290.66,44.29066,Medium Risk
LN20119,CUST10119,Personal Loan,201580,4199.58,2023-11-07,48,Bangalore,South,Medium,658,Mass,AGT142,3/1/2026,5083.88,0,0,Responsive,Paid,5083.88,10.08388,Medium Risk
LN20120,CUST10120,Credit Card,130687,10890.58,2023-09-10,12,Bangalore,South,Medium,707,Mass,AGT171,3/1/2026,14843.48,0,0,Promise To Pay,Paid,14843.48,,Low Risk
LN20121,CUST10121,Credit Card,77298,6441.5,2023-10-18,12,Hyderabad,South,Medium,748,Mass,AGT120,3/1/2026,14084.29,30,2,Promise To Pay,Partial,4225.29,,Low Risk
LN20122,CUST10122,Personal Loan,491765,10245.1,2023-12-27,48,Bangalore,South,Medium,584,Affluent,AGT166,3/1/2026,17285.82,30,2,Responsive,Paid,17285.82,102.28582,Medium Risk
LN20123,CUST10123,Personal Loan,156909,13075.75,2023-02-03,12,Hyderabad,South,Medium,662,Mass,AGT174,3/1/2026,12127.89,15,1,No Answer,Unpaid,0.0,82.12789000000001,Medium Risk
LN20124,CUST10124,Personal Loan,464676,38723.0,2023-04-25,12,Mumbai,West,Medium,813,Mass,AGT163,3/1/2026,77077.64,30,2,Promise To Pay,Partial,23123.29,,Low Risk
LN20125,CUST10125,Personal Loan,57571,1199.4,2023-04-27,48,Hyderabad,South,Medium,590,Premium,AGT164,3/1/2026,1690.98,0,0,No Answer,Paid,1690.98,31.69098,Medium Risk
LN20126,CUST10126,Credit Card,67383,5615.25,2023-03-23,12,Kolkata,East,Medium,822,Mass,AGT140,3/1/2026,8350.68,0,0,No Answer,Paid,8350.68,38.35068,Medium Risk
LN20127,CUST10127,Personal Loan,87896,7324.67,2023-07-21,12,Kolkata,East,Medium,724,Affluent,AGT145,3/1/2026,6519.73,0,0,No Answer,Paid,6519.73,36.519729999999996,Medium Risk
LN20128,CUST10128,Credit Card,119163,9930.25,2024-04-13,12,Mumbai,West,Medium,700,Mass,AGT132,3/1/2026,11192.29,0,0,No Answer,Paid,11192.29,41.19229,Medium Risk
LN20129,CUST10129,Credit Card,133632,11136.0,2023-03-06,12,Kolkata,East,Medium,831,Premium,AGT134,3/1/2026,27367.73,30,2,Promise To Pay,Partial,8210.32,,Low Risk
LN20130,CUST10130,Personal Loan,425985,17749.38,2023-08-19,24,Pune,West,Medium,693,Premium,AGT133,3/1/2026,24971.02,0,0,Responsive,Paid,24971.02,29.97102,Medium Risk
LN20131,CUST10131,Consumer Durable,49799,8299.83,2023-09-23,6,Hyderabad,South,Medium,701,Affluent,AGT115,3/1/2026,9739.94,15,1,No Answer,Unpaid,0.0,79.73994,Medium Risk
LN20132,CUST10132,Personal Loan,343919,7164.98,2023-01-10,48,Bangalore,South,Medium,701,Mass,AGT109,3/1/2026,10733.1,15,1,Promise To Pay,Partial,3219.93,,Low Risk
LN20133,CUST10133,Personal Loan,350002,7291.71,2024-11-02,48,Bangalore,South,Medium,701,Mass,AGT164,3/1/2026,21137.12,30,2,Promise To Pay,Partial,6341.14,,Low Risk
LN20134,CUST10134,Credit Card,74995,6249.58,2023-08-28,12,Hyderabad,South,High,701,Premium,AGT133,3/1/2026,25758.5,60,3,No Answer,Unpaid,0.0,205.7585,Low Risk
LN20135,CUST10135,Personal Loan,258983,5395.48,2023-05-26,48,Pune,West,High,701,Mass,AGT146,3/1/2026,28212.91,90,4,Responsive,Partial,14106.45,253.21291,High Risk
LN20136,CUST10136,Personal Loan,244470,10186.25,2024-01-11,24,Hyderabad,South,High,701,Mass,AGT100,3/1/2026,27076.77,30,2,Promise To Pay,Partial,8123.03,,Low Risk
LN20137,CUST10137,Credit Card,50161,4180.08,2023-05-11,12,Delhi NCR,North,Low,701,Premium,AGT135,3/1/2026,5109.89,15,1,Promise To Pay,Partial,1532.97,,Low Risk
LN20138,CUST10138,Consumer Durable,166485,13873.75,2023-12-08,12,Delhi NCR,North,Low,701,Affluent,AGT156,3/1/2026,19247.33,0,0,No Answer,Paid,19247.33,49.247330000000005,Medium Risk
LN20139,CUST10139,Personal Loan,227294,9470.58,2024-10-29,24,Kolkata,East,Medium,701,Affluent,AGT109,3/1/2026,20565.52,30,2,No Answer,Unpaid,0.0,130.56552,Low Risk
LN20140,CUST10140,Consumer Durable,142389,23731.5,2024-06-08,6,Hyderabad,South,Medium,701,Mass,AGT168,3/1/2026,31691.32,15,1,Promise To Pay,Partial,9507.4,,Low Risk
LN20141,CUST10141,Personal Loan,270512,22542.67,2023-12-27,12,Hyderabad,South,Medium,701,Mass,AGT162,3/1/2026,54182.43,60,3,Promise To Pay,Partial,16254.73,,Low Risk
LN20142,CUST10142,Consumer Durable,42814,3567.83,2024-07-27,12,Mumbai,West,Low,701,Premium,AGT116,3/1/2026,4521.59,0,0,No Answer,Paid,4521.59,34.52159,Medium Risk
LN20143,CUST10143,Credit Card,118622,9885.17,2023-04-27,12,Bangalore,South,Low,701,Affluent,AGT159,3/1/2026,11025.4,0,0,Promise To Pay,Paid,11025.4,,Low Risk
LN20144,CUST10144,Consumer Durable,48308,2683.78,2023-12-26,18,Pune,West,Medium,701,Premium,AGT144,3/1/2026,2452.99,0,0,No Answer,Paid,2452.99,32.45299,Medium Risk
LN20145,CUST10145,Consumer Durable,112335,6240.83,2023-03-01,18,Mumbai,West,Medium,701,Mass,AGT150,3/1/2026,17107.67,30,2,Promise To Pay,Partial,5132.3,,Low Risk
LN20146,CUST10146,Personal Loan,346232,9617.56,2023-02-08,36,Mumbai,West,Low,701,Affluent,AGT147,3/1/2026,13667.66,0,0,No Answer,Paid,13667.66,43.66766,Medium Risk
LN20147,CUST10147,Credit Card,49754,4146.17,2024-10-07,12,Kolkata,East,Medium,701,Mass,AGT169,3/1/2026,11553.76,30,2,Promise To Pay,Partial,3466.13,,Low Risk
LN20148,CUST10148,Consumer Durable,174427,9690.39,2024-06-23,18,Mumbai,West,Medium,701,Mass,AGT109,3/1/2026,9685.56,0,0,Promise To Pay,Paid,9685.56,,Low Risk
LN20149,CUST10149,Personal Loan,457524,12709.0,2023-02-04,36,Delhi NCR,North,Medium,701,Affluent,AGT133,3/1/2026,15323.8,0,0,No Answer,Paid,15323.8,45.3238,Medium Risk
LN20150,CUST10150,Credit Card,49539,4128.25,2024-01-16,12,Kolkata,East,Medium,701,Premium,AGT101,3/1/2026,6078.02,0,0,No Answer,Paid,6078.02,36.07802,Medium Risk
LN20151,CUST10151,Consumer Durable,43026,3585.5,2024-09-12,12,Delhi NCR,North,High,701,Mass,AGT166,3/1/2026,3204.86,0,0,Promise To Pay,Paid,3204.86,,Low Risk
LN20152,CUST10152,Credit Card,79563,6630.25,2024-02-23,12,Kolkata,East,Low,701,Affluent,AGT114,3/1/2026,18933.97,30,2,Promise To Pay,Partial,5680.19,,Low Risk
LN20153,CUST10153,Personal Loan,448020,12445.0,2024-08-10,36,Mumbai,West,Low,701,Mass,AGT100,3/1/2026,16708.95,0,0,Promise To Pay,Paid,16708.95,,Low Risk
LN20154,CUST10154,Credit Card,92064,7672.0,2023-08-24,12,Kolkata,East,High,701,Mass,AGT115,3/1/2026,15896.09,30,2,No Answer,Unpaid,0.0,125.89609,Low Risk
LN20155,CUST10155,Credit Card,73657,6138.08,2024-04-13,12,Mumbai,West,Medium,701,Mass,AGT139,3/1/2026,6325.52,0,0,Promise To Pay,Paid,6325.52,,Low Risk
LN20156,CUST10156,Credit Card,96902,8075.17,2023-05-09,12,Delhi NCR,North,Low,701,Affluent,AGT109,3/1/2026,9596.58,0,0,No Answer,Paid,9596.58,39.59658,Medium Risk
LN20157,CUST10157,Credit Card,58892,4907.67,2024-10-29,12,Mumbai,West,Medium,701,Affluent,AGT104,3/1/2026,5049.37,0,0,Promise To Pay,Paid,5049.37,,Low Risk
LN20158,CUST10158,Credit Card,122960,10246.67,2023-01-14,12,Bangalore,South,Low,701,Premium,AGT154,3/1/2026,11522.61,15,1,Promise To Pay,Partial,3456.78,,Low Risk
LN20159,CUST10159,Consumer Durable,149282,12440.17,2024-05-15,12,Bangalore,South,High,701,Mass,AGT145,3/1/2026,35823.08,30,2,No Answer,Unpaid,0.0,145.82308,Low Risk
LN20160,CUST10160,Consumer Durable,187743,31290.5,2024-05-12,6,Kolkata,East,Medium,701,Affluent,AGT106,3/1/2026,37893.65,15,1,Responsive,Partial,18946.83,82.89365000000001,Medium Risk
LN20161,CUST10161,Consumer Durable,37696,6282.67,2024-04-19,6,Delhi NCR,North,High,701,Mass,AGT150,3/1/2026,18853.48,60,3,No Answer,Unpaid,0.0,198.85348,Low Risk
LN20162,CUST10162,Credit Card,64587,5382.25,2023-07-29,12,Kolkata,East,Low,701,Mass,AGT119,3/1/2026,6936.75,0,0,Promise To Pay,Paid,6936.75,,Low Risk
LN20163,CUST10163,Credit Card,109265,9105.42,2023-04-14,12,Pune,West,Low,701,Premium,AGT131,3/1/2026,12708.32,15,1,Promise To Pay,Partial,3812.5,,Low Risk
LN20164,CUST10164,Consumer Durable,187060,10392.22,2023-03-08,18,Hyderabad,South,High,701,Affluent,AGT142,3/1/2026,51357.33,90,4,Responsive,Partial,25678.67,276.35733,High Risk
LN20165,CUST10165,Credit Card,27344,2278.67,2023-12-11,12,Delhi NCR,North,Medium,701,Mass,AGT111,3/1/2026,4280.61,30,2,No Answer,Unpaid,0.0,114.28061,Medium Risk
LN20166,CUST10166,Consumer Durable,92225,7685.42,2023-05-29,12,Kolkata,East,Medium,701,Mass,AGT110,3/1/2026,6167.39,15,1,No Answer,Unpaid,0.0,76.16739,Medium Risk
LN20167,CUST10167,Consumer Durable,84493,14082.17,2023-07-04,6,Mumbai,West,Medium,701,Affluent,AGT164,3/1/2026,48340.04,60,3,No Answer,Unpaid,0.0,228.34004,Low Risk
LN20168,CUST10168,Consumer Durable,98955,5497.5,2024-01-07,18,Kolkata,East,Medium,701,Mass,AGT119,3/1/2026,9254.96,30,2,Responsive,Partial,4627.48,94.25496,Medium Risk
LN20169,CUST10169,Credit Card,64848,5404.0,2023-01-21,12,Kolkata,East,Low,701,Mass,AGT152,3/1/2026,22948.13,60,3,No Answer,Unpaid,0.0,202.94813,Low Risk
LN20170,CUST10170,Personal Loan,87816,3659.0,2024-02-16,24,Kolkata,East,Low,701,Mass,AGT165,3/1/2026,4447.51,0,0,Promise To Pay,Paid,4447.51,,Low Risk
LN20171,CUST10171,Personal Loan,279566,5824.29,2023-01-29,48,Pune,West,High,814,Affluent,AGT119,3/1/2026,7602.37,0,0,Promise To Pay,Paid,7602.37,,Low Risk
LN20172,CUST10172,Personal Loan,227286,6313.5,2024-01-12,36,Hyderabad,South,High,750,Mass,AGT153,3/1/2026,6468.41,0,0,Promise To Pay,Paid,6468.41,,Low Risk
LN20173,CUST10173,Credit Card,30217,2518.08,2024-02-23,12,Hyderabad,South,Low,681,Mass,AGT100,3/1/2026,2747.01,0,0,Responsive,Paid,2747.01,7.74701,Medium Risk
LN20174,CUST10174,Personal Loan,350793,29232.75,2023-03-26,12,Pune,West,Low,697,Mass,AGT113,3/1/2026,42438.6,0,0,Promise To Pay,Paid,42438.6,,Low Risk
LN20175,CUST10175,Credit Card,82710,6892.5,2024-09-16,12,Kolkata,East,Low,610,Mass,AGT161,3/1/2026,7543.81,15,1,Responsive,Paid,7543.81,52.54381,Medium Risk
LN20176,CUST10176,Consumer Durable,69794,3877.44,2023-06-29,18,Kolkata,East,Medium,724,Affluent,AGT172,3/1/2026,4287.01,15,1,Promise To Pay,Partial,1286.1,,Low Risk
LN20177,CUST10177,Personal Loan,132989,2770.6,2023-04-07,48,Pune,West,Low,560,Mass,AGT145,3/1/2026,5906.68,30,2,Promise To Pay,Partial,1772.0,,Low Risk
LN20178,CUST10178,Credit Card,101122,8426.83,2023-12-29,12,Kolkata,East,Low,694,Affluent,AGT120,3/1/2026,12614.52,15,1,Promise To Pay,Partial,3784.36,,Low Risk
LN20179,CUST10179,Credit Card,136536,11378.0,2023-04-26,12,Bangalore,South,Low,582,Affluent,AGT133,3/1/2026,35882.76,60,3,Responsive,Paid,35882.76,190.88276000000002,Low Risk
LN20180,CUST10180,Credit Card,99951,8329.25,2024-07-02,12,Delhi NCR,North,Low,619,Premium,AGT168,3/1/2026,22575.25,30,2,No Answer,Unpaid,0.0,132.57524999999998,Low Risk
LN20181,CUST10181,Credit Card,125273,10439.42,2023-02-20,12,Pune,West,High,845,Mass,AGT164,3/1/2026,12316.35,0,0,Responsive,Paid,12316.35,17.31635,Medium Risk
LN20182,CUST10182,Personal Loan,353293,7360.27,2024-06-23,48,Hyderabad,South,Low,655,Premium,AGT115,3/1/2026,34158.49,90,4,Responsive,Partial,17079.24,259.15849000000003,High Risk
LN20183,CUST10183,Consumer Durable,42410,7068.33,2023-02-02,6,Mumbai,West,High,813,Affluent,AGT146,3/1/2026,24638.23,60,3,Promise To Pay,Partial,7391.47,,Low Risk
LN20184,CUST10184,Consumer Durable,21857,1214.28,2024-09-07,18,Bangalore,South,Medium,751,Mass,AGT155,3/1/2026,1424.72,15,1,Responsive,Partial,712.36,46.42472,Medium Risk
LN20185,CUST10185,Personal Loan,450717,12519.92,2023-07-25,36,Mumbai,West,Medium,732,Mass,AGT120,3/1/2026,13587.29,0,0,No Answer,Paid,13587.29,43.58729,Medium Risk
LN20186,CUST10186,Personal Loan,311407,25950.58,2024-01-27,12,Kolkata,East,Low,559,Mass,AGT127,3/1/2026,50238.45,30,2,No Answer,Unpaid,0.0,160.23845,Low Risk
LN20187,CUST10187,Personal Loan,483644,10075.92,2024-07-09,48,Kolkata,East,Low,621,Mass,AGT130,3/1/2026,9162.16,0,0,Promise To Pay,Paid,9162.16,,Low Risk
LN20188,CUST10188,Credit Card,58365,4863.75,2024-07-22,12,Delhi NCR,North,Medium,740,Mass,AGT106,3/1/2026,3918.04,0,0,No Answer,Paid,3918.04,33.91804,Medium Risk
LN20189,CUST10189,Consumer Durable,60401,3355.61,2023-04-10,18,Kolkata,East,Medium,694,Mass,AGT107,3/1/2026,3243.68,0,0,Responsive,Paid,3243.68,8.24368,Medium Risk
LN20190,CUST10190,Credit Card,85444,7120.33,2024-05-11,12,Mumbai,West,Medium,747,Mass,AGT118,3/1/2026,10436.23,0,0,Promise To Pay,Paid,10436.23,,Low Risk
LN20191,CUST10191,Credit Card,72113,6009.42,2023-08-16,12,Kolkata,East,Low,703,Mass,AGT132,3/1/2026,17583.94,60,3,Promise To Pay,Partial,5275.18,,Low Risk
LN20192,CUST10192,Credit Card,126076,10506.33,2024-03-16,12,Hyderabad,South,High,831,Premium,AGT125,3/1/2026,8840.46,15,1,Promise To Pay,Partial,2652.14,,Low Risk
LN20193,CUST10193,Personal Loan,107846,2246.79,2024-08-23,48,Pune,West,Low,687,Mass,AGT120,3/1/2026,2038.6,15,1,No Answer,Unpaid,0.0,72.0386,Medium Risk
LN20194,CUST10194,Consumer Durable,124591,20765.17,2024-02-22,6,Delhi NCR,North,Low,637,Mass,AGT171,3/1/2026,39849.44,30,2,No Answer,Unpaid,0.0,149.84944000000002,Low Risk
LN20195,CUST10195,Consumer Durable,130888,10907.33,2024-01-21,12,Delhi NCR,North,High,772,Mass,AGT106,3/1/2026,26920.01,30,2,Promise To Pay,Partial,8076.0,,Low Risk
LN20196,CUST10196,Credit Card,37607,3133.92,2024-01-01,12,Kolkata,East,Medium,738,Affluent,AGT145,3/1/2026,18157.51,90,4,Promise To Pay,Partial,5447.25,,Low Risk
LN20197,CUST10197,Credit Card,37884,3157.0,2024-06-15,12,Bangalore,South,Medium,658,Mass,AGT161,3/1/2026,4086.51,0,0,Promise To Pay,Paid,4086.51,,Low Risk
LN20198,CUST10198,Credit Card,41426,3452.17,2024-07-29,12,Delhi NCR,North,High,754,Affluent,AGT155,3/1/2026,8801.79,30,2,Promise To Pay,Partial,2640.54,,Low Risk
LN20199,CUST10199,Personal Loan,73875,6156.25,2024-03-28,12,Kolkata,East,Low,677,Affluent,AGT154,3/1/2026,7410.39,15,1,Responsive,Partial,3705.2,52.41039,Medium Risk
LN20200,CUST10200,Consumer Durable,149605,24934.17,2024-05-12,6,Mumbai,West,Medium,683,Mass,AGT166,3/1/2026,22630.27,15,1,Responsive,Partial,11315.14,67.63027,Medium Risk
LN20201,CUST10201,Credit Card,138419,11534.92,2023-12-01,12,Kolkata,East,Low,554,Affluent,AGT136,3/1/2026,13547.26,0,0,Promise To Pay,Paid,13547.26,,Low Risk
LN20202,CUST10202,Credit Card,92425,7702.08,2024-08-27,12,Delhi NCR,North,Medium,723,Affluent,AGT109,3/1/2026,40018.72,90,4,Promise To Pay,Partial,12005.62,,Low Risk
LN20203,CUST10203,Credit Card,32309,2692.42,2024-11-23,12,Bangalore,South,Medium,704,Affluent,AGT170,3/1/2026,2925.54,0,0,No Answer,Paid,2925.54,32.92554,Medium Risk
LN20204,CUST10204,Consumer Durable,27538,4589.67,2023-06-22,6,Bangalore,South,Low,714,Affluent,AGT161,3/1/2026,4178.07,0,0,Promise To Pay,Paid,4178.07,,Low Risk
LN20205,CUST10205,Credit Card,74478,6206.5,2023-11-02,12,Bangalore,South,Medium,657,Affluent,AGT137,3/1/2026,5879.68,0,0,No Answer,Paid,5879.68,35.87968,Medium Risk
LN20206,CUST10206,Consumer Durable,126427,10535.58,2023-11-06,12,Pune,West,Low,581,Premium,AGT149,3/1/2026,39517.47,60,3,No Answer,Unpaid,0.0,219.51747,Low Risk
LN20207,CUST10207,Consumer Durable,196260,10903.33,2023-12-01,18,Kolkata,East,Medium,759,Affluent,AGT147,3/1/2026,28670.33,60,3,Responsive,Paid,28670.33,183.67033,Low Risk
LN20208,CUST10208,Personal Loan,335060,9307.22,2023-03-31,36,Hyderabad,South,High,828,Affluent,AGT136,3/1/2026,10172.68,0,0,Promise To Pay,Paid,10172.68,,Low Risk
LN20209,CUST10209,Personal Loan,250999,10458.29,2024-03-07,24,Hyderabad,South,Medium,715,Premium,AGT132,3/1/2026,11682.66,0,0,Promise To Pay,Paid,11682.66,,Low Risk
LN20210,CUST10210,Personal Loan,90717,3779.88,2024-05-18,24,Hyderabad,South,Medium,663,Affluent,AGT121,3/1/2026,4810.72,0,0,No Answer,Paid,4810.72,34.81072,Medium Risk
LN20211,CUST10211,Consumer Durable,118175,6565.28,2023-07-27,18,Pune,West,High,735,Mass,AGT161,3/1/2026,6181.92,0,0,No Answer,Paid,6181.92,36.18192,Medium Risk
LN20212,CUST10212,Personal Loan,100723,2098.4,2024-05-05,48,Bangalore,South,Low,614,Mass,AGT164,3/1/2026,2382.98,0,0,Responsive,Paid,2382.98,7.38298,Medium Risk
LN20213,CUST10213,Personal Loan,477111,13253.08,2023-12-17,36,Delhi NCR,North,Medium,694,Affluent,AGT150,3/1/2026,38746.84,60,3,No Answer,Unpaid,0.0,218.74684,Low Risk
LN20214,CUST10214,Credit Card,120519,10043.25,2023-08-26,12,Hyderabad,South,Low,689,Mass,AGT104,3/1/2026,27711.67,30,2,Promise To Pay,Partial,8313.5,,Low Risk
LN20215,CUST10215,Credit Card,64620,5385.0,2023-09-20,12,Hyderabad,South,Medium,738,Mass,AGT164,3/1/2026,26173.81,90,4,No Answer,Unpaid,0.0,276.17381,High Risk
LN20216,CUST10216,Credit Card,79655,6637.92,2023-09-14,12,Pune,West,Low,622,Affluent,AGT132,3/1/2026,8055.36,0,0,Responsive,Paid,8055.36,13.05536,Medium Risk
LN20217,CUST10217,Personal Loan,418451,17435.46,2023-07-30,24,Delhi NCR,North,Low,607,Mass,AGT168,3/1/2026,47583.81,30,2,Responsive,Partial,23791.9,132.58381,Low Risk
LN20218,CUST10218,Personal Loan,269017,5604.52,2023-02-11,48,Kolkata,East,Low,642,Mass,AGT105,3/1/2026,6860.39,15,1,Responsive,Paid,6860.39,51.86039,Medium Risk
LN20219,CUST10219,Personal Loan,251769,20980.75,2023-07-26,12,Hyderabad,South,Medium,766,Affluent,AGT132,3/1/2026,39140.33,30,2,No Answer,Unpaid,0.0,149.14033,Low Risk
LN20220,CUST10220,Credit Card,113619,9468.25,2023-03-11,12,Hyderabad,South,Low,636,Mass,AGT165,3/1/2026,19618.28,30,2,Responsive,Partial,9809.14,104.61828,Medium Risk
LN20221,CUST10221,Personal Loan,167453,4651.47,2023-07-06,36,Mumbai,West,Low,683,Mass,AGT157,3/1/2026,4548.08,0,0,No Answer,Paid,4548.08,34.54808,Medium Risk
LN20222,CUST10222,Personal Loan,378426,15767.75,2023-03-25,24,Kolkata,East,High,745,Mass,AGT116,3/1/2026,21938.71,15,1,Promise To Pay,Partial,6581.61,,Low Risk
LN20223,CUST10223,Consumer Durable,17782,1481.83,2023-06-26,12,Bangalore,South,Medium,658,Mass,AGT115,3/1/2026,1701.09,15,1,No Answer,Unpaid,0.0,71.70109,Medium Risk
LN20224,CUST10224,Consumer Durable,137716,22952.67,2023-04-30,6,Delhi NCR,North,Medium,708,Mass,AGT134,3/1/2026,30133.82,15,1,Responsive,Partial,15066.91,75.13382,Medium Risk
LN20225,CUST10225,Personal Loan,180769,7532.04,2024-06-10,24,Kolkata,East,High,845,Affluent,AGT165,3/1/2026,10279.47,0,0,No Answer,Paid,10279.47,40.27947,Medium Risk
LN20226,CUST10226,Consumer Durable,94842,5269.0,2023-01-24,18,Kolkata,East,High,765,Affluent,AGT170,3/1/2026,6352.88,15,1,Promise To Pay,Partial,1905.86,,Low Risk
LN20227,CUST10227,Personal Loan,299286,12470.25,2024-02-15,24,Mumbai,West,Medium,723,Affluent,AGT116,3/1/2026,30689.37,60,3,Promise To Pay,Partial,9206.81,,Low Risk
LN20228,CUST10228,Personal Loan,52944,4412.0,2024-07-13,12,Hyderabad,South,Low,700,Affluent,AGT135,3/1/2026,6143.71,15,1,Responsive,Paid,6143.71,51.14371,Medium Risk
LN20229,CUST10229,Personal Loan,110454,2301.12,2023-05-28,48,Kolkata,East,Low,702,Affluent,AGT123,3/1/2026,1974.44,0,0,No Answer,Paid,1974.44,31.97444,Medium Risk
LN20230,CUST10230,Personal Loan,264126,22010.5,2024-11-19,12,Bangalore,South,Medium,748,Mass,AGT162,3/1/2026,92609.32,90,4,Promise To Pay,Partial,27782.8,,Low Risk
LN20231,CUST10231,Consumer Durable,160138,26689.67,2024-08-17,6,Kolkata,East,Medium,712,Affluent,AGT139,3/1/2026,43352.17,30,2,No Answer,Unpaid,0.0,153.35217,Low Risk
LN20232,CUST10232,Credit Card,106230,8852.5,2023-04-21,12,Pune,West,Medium,711,Mass,AGT121,3/1/2026,8096.44,0,0,Responsive,Paid,8096.44,13.09644,Medium Risk
LN20233,CUST10233,Consumer Durable,129651,10804.25,2024-02-02,12,Delhi NCR,North,Medium,731,Mass,AGT163,3/1/2026,10845.2,15,1,Promise To Pay,Partial,3253.56,,Low Risk
LN20234,CUST10234,Credit Card,137772,11481.0,2023-11-04,12,Bangalore,South,Medium,771,Affluent,AGT131,3/1/2026,44088.02,60,3,Promise To Pay,Partial,13226.41,,Low Risk
LN20235,CUST10235,Consumer Durable,181666,15138.83,2023-04-24,12,Kolkata,East,High,833,Mass,AGT135,3/1/2026,36705.38,30,2,Promise To Pay,Partial,11011.61,,Low Risk
LN20236,CUST10236,Personal Loan,192023,5333.97,2024-09-30,36,Pune,West,Medium,667,Affluent,AGT119,3/1/2026,10595.94,30,2,Promise To Pay,Partial,3178.78,,Low Risk
LN20237,CUST10237,Consumer Durable,51052,4254.33,2024-10-10,12,Kolkata,East,High,831,Mass,AGT107,3/1/2026,8929.66,30,2,No Answer,Unpaid,0.0,118.92966,Medium Risk
LN20238,CUST10238,Personal Loan,120327,5013.62,2024-04-14,24,Delhi NCR,North,Medium,670,Affluent,AGT161,3/1/2026,8187.28,30,2,No Answer,Unpaid,0.0,118.18728,Medium Risk
LN20239,CUST10239,Credit Card,120362,10030.17,2024-11-26,12,Delhi NCR,North,High,794,Mass,AGT169,3/1/2026,18529.85,30,2,Promise To Pay,Partial,5558.95,,Low Risk
